historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Decolagem da aeronave da fazenda com a Autoridade e ajudante de ordens. O Sr. Governador utilizou capacete de voo e OVN para conhecer o equipamento. Pouso realizado no Campo do União no distrito de Santo Antonio do Leite.;00:38:00;PP-EJS - PEGASUS 22;0439-2023;1ª BRAvE;2023-08-10;ITAUNA;OURO PRETO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Decolagem da aeronave da fazenda com a Autoridade e ajudante de ordens. O Sr. Governador utilizou capacete de voo e OVN para conhecer o equipamento. Pouso realizado no Campo do União no distrito de Santo Antonio do Leite.;00:38:00;PP-EJS - PEGASUS 22;0439-2023;1ª BRAvE;2023-08-10;ITAUNA;OURO PRETO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva de Itacarambi para Matias Cardoso para agenda na cidade e retorno de comitiva para Itacarambí ao término do evento.;00:35:00;PP-IEF - GUARÁ 01;0446-2023;3ª BRAvE;2023-12-08;ITACARAMBI;MATIAS CARDOSO;Arlen de Paulo Santiago Filho;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva de Itacarambi para Matias Cardoso para agenda na cidade e retorno de comitiva para Itacarambí ao término do evento.;00:35:00;PP-IEF - GUARÁ 01;0446-2023;3ª BRAvE;2023-12-08;ITACARAMBI;MATIAS CARDOSO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva de Itacarambi para Matias Cardoso para agenda na cidade e retorno de comitiva para Itacarambí ao término do evento.;00:35:00;PP-IEF - GUARÁ 01;0446-2023;3ª BRAvE;2023-12-08;ITACARAMBI;MATIAS CARDOSO;Jarbas Soares Júnior;Procurador Geral de Justiça;Ministério Público
Traslado do Exmo. Governador de Minas e Comitiva de Itacarambi para Matias Cardoso para agenda na cidade e retorno de comitiva para Itacarambí ao término do evento.;00:35:00;PP-IEF - GUARÁ 01;0446-2023;3ª BRAvE;2023-12-08;ITACARAMBI;MATIAS CARDOSO;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado da Casa Civil
Traslado do Exmo. Governador de Minas e Comitiva de Itacarambi para Matias Cardoso para agenda na cidade e retorno de comitiva para Itacarambí ao término do evento.;00:35:00;PP-IEF - GUARÁ 01;0446-2023;3ª BRAvE;2023-12-08;ITACARAMBI;MATIAS CARDOSO;Gustavo da Cunha Pereira Valadares;Secretário de Estado do Governo;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva de Itacarambi para Matias Cardoso para agenda na cidade e retorno de comitiva para Itacarambí ao término do evento.;00:35:00;PP-IEF - GUARÁ 01;0446-2023;3ª BRAvE;2023-12-08;ITACARAMBI;MATIAS CARDOSO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do sr. Exmo Governado de Minas Gerais e comitiva para Belo Horizonte/MG;01:05:00;PP-EPO - PEGASUS 18;Número DB:;1ª BRAvE;2023-12-20;ANDRELÂNDIA;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do sr. Exmo Governado de Minas Gerais e comitiva para Belo Horizonte/MG;01:05:00;PP-EPO - PEGASUS 18;Número DB:;1ª BRAvE;2023-12-20;ANDRELÂNDIA;BELO HORIZONTE;Ronaldo Alexandre Barquette;Diretor de Atração de Investimentos Invest Minas;Secretaria de Estado de Desenvolvimento Econômico
Traslado do sr. Exmo Governado de Minas Gerais e comitiva para Belo Horizonte/MG;01:05:00;PP-EPO - PEGASUS 18;Número DB:;1ª BRAvE;2023-12-20;ANDRELÂNDIA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do sr. Exmo Governado de Minas Gerais e comitiva para Belo Horizonte/MG;01:05:00;PP-EPO - PEGASUS 18;Número DB:;1ª BRAvE;2023-12-20;ANDRELÂNDIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do sr. Exmo Governado de Minas Gerais e comitiva para Belo Horizonte/MG;01:05:00;PP-EPO - PEGASUS 18;Número DB:;1ª BRAvE;2023-12-20;ANDRELÂNDIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
